"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2025-01-26",42,32255,33213,29429,3861,6606,0,19225,0,10,4406,1499,992,0,-348,0,999,1397,0,1424,0
"2025-01-26",43,30849,31960,28124,3727,6606,0,19225,0,31,4316,1499,992,1,-448,-32,999,1397,0,1424,0
"2025-01-26",44,29520,31144,26909,3593,6606,0,19225,0,625,4357,1499,992,0,-399,0,999,1397,0,1422,0
"2025-01-26",45,28365,30178,25847,3476,6606,0,19225,0,910,4338,1499,992,0,-303,0,998,1397,0,1334,0
"2025-01-26",46,27125,29028,24714,3359,6606,0,19225,0,924,4162,1499,992,0,-301,-78,998,1397,0,1325,0
"2025-01-26",47,26046,27890,23702,3207,6606,0,19225,0,814,4101,1499,992,0,-233,-197,932,1397,0,1182,0
"2025-01-26",48,25362,27314,23143,3054,6606,0,19225,0,916,4117,1489,989,0,-127,-309,929,1397,0,1156,0
"2025-01-27",1,25060,26896,22858,3060,6606,0,19225,0,919,4357,1126,858,0,-123,-194,997,1397,0,550,0
"2025-01-27",2,25321,27010,23158,3065,6606,0,19225,0,920,4299,1101,853,0,-123,-46,999,1397,0,502,0
"2025-01-27",3,25179,26845,23043,3009,6606,0,19225,0,911,4052,1100,983,0,-123,-32,999,1397,0,342,0
"2025-01-27",4,24533,26216,22473,2953,6606,0,19225,0,906,3911,1110,992,0,-123,-54,999,1397,0,310,0
"2025-01-27",5,23759,25822,21752,2914,6606,0,19225,0,897,3830,1476,992,0,-123,0,999,1397,0,-443,0
"2025-01-27",6,23447,25566,21400,2875,6606,0,19225,0,913,3569,1493,990,0,-123,0,999,1397,0,-483,0
"2025-01-27",7,22916,24650,20792,2922,6606,0,19225,0,895,2996,1172,946,0,-123,0,999,1398,0,-116,0
"2025-01-27",8,22166,23854,20062,2969,6606,0,19225,0,888,2262,1150,940,0,-123,0,999,1397,0,-77,0
"2025-01-27",9,22060,23600,19948,2916,6606,0,19225,0,793,1707,1059,852,0,-123,-24,999,1397,0,489,0
"2025-01-27",10,21912,23602,19787,2863,6606,0,19225,0,844,1350,1053,847,0,-123,-123,999,1398,0,549,0
"2025-01-27",11,22880,24477,20570,2897,6606,0,19225,0,895,912,1006,892,1,-78,-24,999,1398,0,1277,0
"2025-01-27",12,23692,25071,21327,2931,6606,0,19225,0,779,978,1014,897,0,37,25,999,1398,0,1330,0
"2025-01-27",13,26350,27169,23787,3065,6606,0,19225,0,152,1027,1473,986,0,-67,0,999,1398,0,1413,0
"2025-01-27",14,28924,29804,26206,3199,6606,0,19225,0,13,884,1501,992,0,-219,-48,416,1397,0,1421,0
"2025-01-27",15,32419,33398,29328,3315,6606,0,19225,0,14,662,1502,992,0,-296,-69,0,1397,0,1422,0
"2025-01-27",16,34151,35076,30729,3430,6606,0,19225,0,13,725,1502,992,0,-159,-153,294,1397,0,1419,0
"2025-01-27",17,36210,36880,32490,3498,6606,123,19225,0,13,763,1500,992,0,-23,-34,999,1397,0,1422,24
"2025-01-27",18,36743,37391,32996,3565,6606,659,19225,0,12,807,1500,992,0,-36,0,999,1397,0,1420,178
"2025-01-27",19,36942,37784,33192,3666,6606,1393,19225,0,11,640,1500,992,185,-182,-49,1019,1397,0,1419,437
"2025-01-27",20,36884,37890,33099,3767,6606,2410,19225,0,10,665,1501,992,208,-333,-63,1019,1397,0,1419,504
"2025-01-27",21,36013,37202,32258,3811,6606,3123,19225,0,8,441,1501,992,495,-445,-136,1019,1397,0,1419,504
"2025-01-27",22,35012,36301,31303,3854,6606,4044,19225,0,8,522,1501,992,504,-433,-248,1019,1397,0,1419,504
"2025-01-27",23,34437,35825,30757,3875,6606,4644,19225,0,8,530,1501,992,742,-382,-398,1019,1397,0,1419,504
"2025-01-27",24,34127,35435,30437,3895,6606,4829,19225,0,8,587,1500,992,747,-240,-460,1019,1397,0,1419,504
"2025-01-27",25,34293,35707,30600,3898,6606,4573,19225,0,8,419,1500,992,1000,-278,-528,1019,1397,0,1419,504
"2025-01-27",26,34018,35539,30321,3900,6606,4288,19225,0,8,230,1501,992,1003,-383,-530,1019,1397,0,1419,504
"2025-01-27",27,34450,35952,30749,3894,6606,3999,19225,0,8,486,1501,992,721,-364,-530,1019,1397,0,1425,474
"2025-01-27",28,34570,36119,30908,3887,6606,3398,19225,0,11,431,1500,992,637,-408,-530,1019,1397,0,1426,504
"2025-01-27",29,34844,36434,31172,3898,6606,2347,19225,0,10,527,1501,992,3,-450,-530,1000,1397,0,1426,504
"2025-01-27",30,35276,36867,31743,3909,6606,1656,19225,0,11,701,1501,992,0,-450,-530,999,1397,0,1414,504
"2025-01-27",31,36147,37737,32525,3879,6606,978,19225,0,9,874,1501,992,0,-450,-531,999,1397,0,1061,504
"2025-01-27",32,36787,38378,33169,3848,6606,399,19225,0,10,837,1501,992,0,-450,-531,999,1397,0,1042,504
"2025-01-27",33,38290,39882,34504,3823,6606,77,19225,0,11,1048,1501,992,139,-450,-531,999,1397,0,1386,504
"2025-01-27",34,39716,41306,35740,3798,6606,0,19225,0,8,1441,1501,992,154,-451,-531,999,1397,0,1419,504
"2025-01-27",35,40784,42373,36684,3813,6606,0,19225,0,7,1504,1501,992,321,-451,-531,999,1397,0,1419,504
"2025-01-27",36,40885,42474,36864,3828,6606,0,19225,0,7,1550,1500,992,340,-451,-531,999,1397,0,1419,504
"2025-01-27",37,40473,42062,36541,3812,6606,0,19225,0,7,1480,1500,992,408,-451,-531,999,1397,0,1419,504
"2025-01-27",38,40009,41598,36120,3795,6606,0,19225,0,7,1433,1500,992,410,-451,-531,999,1397,0,1419,504
"2025-01-27",39,39234,40823,35490,3768,6606,0,19225,0,7,1394,1501,992,708,-451,-531,999,1397,0,1420,504
"2025-01-27",40,37728,39318,34070,3741,6606,0,19225,0,8,1329,1500,992,731,-451,-531,999,1397,0,1425,504
"2025-01-27",41,36386,37982,32829,3660,6606,0,19225,0,14,1388,1500,992,654,-451,-531,999,1397,0,1422,504
"2025-01-27",42,34981,36571,31451,3578,6606,0,19225,0,8,1527,1500,992,651,-451,-531,999,1397,0,1422,504
"2025-01-27",43,33238,34818,29886,3519,6606,0,19225,0,8,1491,1501,992,485,-451,-521,999,1397,0,1420,502
"2025-01-27",44,31378,32867,28185,3460,6606,0,19225,0,10,1493,1500,992,466,-451,-428,999,1397,0,1422,456
"2025-01-27",45,29421,31001,26355,3319,6606,0,19225,0,17,1574,1499,992,328,-451,-512,999,1397,0,1422,312
"2025-01-27",46,27545,29123,24663,3177,6606,0,19225,0,28,1352,1500,992,319,-451,-499,999,1397,0,1422,162
"2025-01-27",47,26304,28414,23568,3158,6606,0,19225,0,544,1339,1500,992,878,-451,-515,999,1397,0,1422,28
"2025-01-27",48,25287,27570,22666,3139,6606,0,19225,0,764,1286,1500,992,923,-388,-531,999,1397,0,1422,0
"2025-01-28",1,25222,27525,22713,3036,6606,0,19225,0,910,1338,1499,992,912,-302,-491,999,1397,0,1422,0
"2025-01-28",2,25676,27885,23184,2933,6606,0,19225,0,961,1623,1499,992,912,-301,-347,999,1397,0,1422,0
"2025-01-28",3,25541,27816,23086,2891,6606,0,19225,0,1116,1558,1500,992,1000,-301,-258,999,1397,0,1422,0
"2025-01-28",4,25223,27395,22880,2848,6606,0,19225,0,1137,1275,1499,992,1003,-302,-133,999,1397,0,1419,0
"2025-01-28",5,24541,26810,22313,2809,6606,0,19225,0,1158,1283,1500,992,888,-302,-209,861,1397,0,1232,0
"2025-01-28",6,24129,26432,21967,2769,6606,0,19225,0,1148,1230,1500,992,874,-302,-253,851,1397,0,1211,0
"2025-01-28",7,23317,25326,21167,2706,6606,0,19225,0,1004,1390,1501,992,208,-301,-104,484,1397,0,1112,0
"2025-01-28",8,22918,25006,20788,2643,6606,0,19225,0,1134,1451,1501,992,154,-301,-53,457,1397,0,1095,0
"2025-01-28",9,22545,24577,20420,2542,6606,0,19225,0,1116,1618,1502,992,105,-301,-15,288,1397,0,591,0
"2025-01-28",10,22699,24603,20501,2440,6606,0,19225,0,940,1744,1502,992,102,-255,-109,272,1397,0,539,0
"2025-01-28",11,23313,25014,21200,2454,6606,0,19225,0,592,2334,1503,992,161,-127,-24,-358,1397,0,260,0
"2025-01-28",12,24459,25751,22280,2468,6606,0,19225,0,316,3104,1503,992,167,-9,0,-365,1397,0,226,-2
"2025-01-28",13,27241,28241,24993,2490,6606,0,19225,0,66,3742,1500,992,272,-54,0,858,1397,0,-246,-34
"2025-01-28",14,29535,30534,27087,2512,6606,0,19225,0,18,4090,1500,992,282,-100,0,992,1397,0,-281,0
"2025-01-28",15,32810,33698,30156,2486,6606,0,19225,0,20,3768,1499,992,199,-248,-20,999,1397,0,330,0
"2025-01-28",16,34802,35919,31986,2460,6606,0,19225,0,11,3553,1499,992,192,-358,-148,999,1397,0,388,0
"2025-01-28",17,36354,37711,33289,2428,6606,33,19225,0,10,3175,1500,992,528,-449,-298,957,1397,0,424,0
"2025-01-28",18,37124,38443,33758,2396,6606,231,19225,0,13,2869,1500,992,581,-433,-273,954,1397,0,425,0
"2025-01-28",19,37909,38948,34445,2236,6606,555,19225,0,13,2865,1500,992,655,-305,-121,1015,1397,0,224,0
"2025-01-28",20,37926,38791,34472,2075,6606,831,19225,0,11,2565,1499,992,660,-248,-6,1019,1397,0,204,0
"2025-01-28",21,37892,38609,34429,2017,6606,1279,19225,0,10,2610,1500,992,862,-107,0,1019,1397,0,125,0
"2025-01-28",22,37559,38210,34166,1958,6606,1595,19225,0,10,2776,1500,992,865,-41,0,1019,1397,0,116,0
"2025-01-28",23,37323,38044,33911,1831,6606,1776,19225,0,10,2822,1500,992,922,-62,-49,1015,1397,0,10,0
"2025-01-28",24,37237,38073,33847,1703,6606,1924,19225,0,10,2728,1500,992,923,-214,-11,1015,1398,0,-1,0
"2025-01-28",25,37441,38409,33997,1728,6606,1922,19225,0,10,2553,1500,992,592,-224,0,1019,1397,0,-134,0
"2025-01-28",26,37566,38538,34053,1753,6606,1733,19225,0,10,2656,1500,992,546,-214,0,1019,1397,0,-148,0
"2025-01-28",27,37420,38614,33924,1892,6606,1769,19225,0,10,2818,1501,992,-236,-119,0,856,1397,0,-224,-5
"2025-01-28",28,37502,38691,33999,2031,6606,1558,19225,0,10,2937,1501,992,-276,-68,0,845,1397,0,-234,-1
"2025-01-28",29,37158,38544,33737,2217,6606,1266,19225,0,10,3207,1501,992,-304,56,0,942,1397,0,-472,0
"2025-01-28",30,36868,38282,33623,2402,6606,921,19225,0,10,3365,1500,992,-307,17,0,948,1397,0,-497,0
"2025-01-28",31,36917,39091,33653,2535,6606,614,19225,0,10,3477,1500,992,-826,-62,0,996,1397,0,-676,0
"2025-01-28",32,37525,39812,34242,2667,6606,315,19225,0,7,3543,1500,992,-864,-119,-6,999,1397,0,-691,0
"2025-01-28",33,38166,39895,34829,2704,6606,72,19225,0,6,3524,1500,992,-252,-225,-120,999,1397,0,-526,0
"2025-01-28",34,38490,40442,35029,2741,6606,0,19225,0,7,3530,1500,992,-200,-376,-271,999,1397,0,-498,0
"2025-01-28",35,39997,41475,36368,2768,6606,0,19225,0,5,3508,1500,992,484,-451,-422,943,1397,0,282,0
"2025-01-28",36,40243,41828,36660,2795,6606,0,19225,0,7,3505,1500,992,593,-451,-527,939,1397,0,357,0
"2025-01-28",37,39796,41385,36224,2824,6606,0,19225,0,7,3351,1500,992,574,-451,-531,832,1397,0,415,0
"2025-01-28",38,39491,41078,35846,2853,6606,0,19225,0,5,3075,1500,992,573,-451,-531,825,1397,0,425,0
"2025-01-28",39,38911,40501,35415,2844,6606,0,19225,0,8,2968,1500,992,651,-451,-531,987,1397,0,692,0
"2025-01-28",40,37580,39171,34189,2834,6606,0,19225,0,9,2909,1499,992,658,-451,-531,999,1397,0,726,0
"2025-01-28",41,36453,38042,33227,2800,6606,0,19225,0,7,2822,1500,992,883,-451,-531,999,1397,0,1273,0
"2025-01-28",42,35199,36787,32167,2766,6606,0,19225,0,6,2975,1500,992,901,-451,-531,999,1397,0,1325,0
"2025-01-28",43,33446,35036,30697,2791,6606,0,19225,0,8,3050,1500,992,858,-451,-531,999,1397,0,1358,0
"2025-01-28",44,31606,33202,29040,2816,6606,0,19225,0,15,3138,1500,992,853,-451,-530,999,1398,0,1360,0
"2025-01-28",45,29453,31050,27026,2826,6606,0,19225,0,15,3076,1500,992,854,-451,-531,998,1397,0,1288,0
"2025-01-28",46,27766,29375,25492,2835,6606,0,19225,0,28,2659,1499,992,854,-451,-530,998,1398,0,1279,0
"2025-01-28",47,26090,27797,23980,2827,6606,0,19225,0,190,2588,1500,992,998,-387,-530,999,1398,0,1159,0
"2025-01-28",48,25088,26795,23126,2819,6606,0,19225,0,275,2566,1499,992,1003,-301,-531,999,1398,0,1145,0
"2025-01-29",1,25331,27141,23358,2789,6606,0,19225,0,379,2712,1499,992,1002,-300,-531,999,1398,0,1152,0
"2025-01-29",2,25836,27621,23837,2758,6606,0,19225,0,354,2936,1499,992,1004,-300,-531,999,1398,0,1155,0
"2025-01-29",3,25532,27519,23581,2709,6606,0,19225,0,555,3208,1499,992,1003,-300,-531,999,1397,0,1183,-1
"2025-01-29",4,25115,27174,23294,2660,6606,0,19225,0,607,3116,1499,992,1005,-301,-531,999,1397,0,1174,-20
"2025-01-29",5,24264,26583,22545,2625,6606,0,19225,0,887,3255,1500,992,1003,-301,-531,999,1397,0,399,0
"2025-01-29",6,24027,26443,22245,2590,6606,0,19225,0,984,3168,1500,992,1004,-301,-531,999,1397,0,317,0
"2025-01-29",7,23799,26420,21996,2559,6606,0,19225,0,974,3283,1500,992,820,-301,-531,999,1397,0,-215,0
"2025-01-29",8,23527,26361,21712,2527,6606,0,19225,0,1135,3713,1499,992,749,-301,-531,999,1397,0,-267,0
"2025-01-29",9,23267,25700,21550,2460,6606,0,19225,0,635,4068,1409,992,9,-301,-531,756,1397,0,-366,0
"2025-01-29",10,23339,26145,21459,2393,6606,0,19225,0,995,4312,1401,992,0,-301,-531,738,1397,0,-379,0
"2025-01-29",11,24291,26913,22311,2393,6606,0,19225,0,254,4608,1275,992,-341,-301,-531,754,1397,0,-595,0
"2025-01-29",12,25397,27955,23333,2392,6606,0,19225,0,128,4662,1266,992,-389,-301,-531,756,1397,0,-609,0
"2025-01-29",13,27925,29669,25729,2419,6606,0,19225,0,171,4487,1484,992,532,-300,-490,983,1397,0,-183,0
"2025-01-29",14,30842,32489,28452,2445,6606,0,19225,0,17,4286,1500,991,659,-364,-530,999,1385,0,-136,0
"2025-01-29",15,34273,35867,31626,2401,6606,0,19225,0,13,4028,1501,992,234,-450,-531,954,1200,0,271,0
"2025-01-29",16,35974,37568,33153,2356,6606,0,19225,0,12,4282,1501,992,203,-451,-531,950,1184,0,333,0
"2025-01-29",17,37814,39408,34825,2336,6606,201,19225,0,12,4176,1501,992,824,-451,-531,996,1369,0,1205,0
"2025-01-29",18,37520,39115,34502,2315,6606,1030,19225,0,13,3965,1501,992,876,-451,-531,999,1397,0,1288,0
"2025-01-29",19,37352,38948,34185,2232,6606,2156,19225,0,13,3477,1501,992,994,-451,-531,1018,1397,0,748,-1
"2025-01-29",20,36806,38400,33594,2148,6606,3126,19225,0,13,3342,1501,992,1004,-451,-530,1019,1397,0,697,0
"2025-01-29",21,36031,37626,32864,2082,6606,3952,19225,0,13,3203,1501,992,1004,-451,-531,1019,1397,0,697,0
"2025-01-29",22,35279,36871,32175,2015,6606,4391,19225,0,11,3415,1501,992,1003,-451,-530,1019,1397,0,697,0
"2025-01-29",23,35174,36723,32105,1958,6606,4670,19225,0,15,3611,1501,992,1003,-409,-525,1014,1397,0,697,0
"2025-01-29",24,35168,36607,32097,1900,6606,4670,19225,0,15,3881,1501,992,1003,-366,-458,1013,1397,0,697,0
"2025-01-29",25,35678,36859,32603,1882,6606,4487,19225,0,15,3972,1501,992,1003,-259,-307,812,1397,0,697,0
"2025-01-29",26,35806,36808,32782,1863,6606,3949,19225,0,18,4017,1501,992,1003,-230,-154,797,1397,0,697,0
"2025-01-29",27,35788,36530,32754,1889,6606,3408,19225,0,13,4156,1503,992,1003,-108,-20,380,1397,0,697,-1
"2025-01-29",28,35713,36329,32738,1915,6606,2872,19225,0,12,4168,1503,992,1003,-4,0,349,1397,0,697,0
"2025-01-29",29,35946,36560,32977,1912,6606,2199,19225,0,14,4224,1503,992,1004,55,0,166,1397,0,697,0
"2025-01-29",30,36349,36965,33409,1909,6606,1524,19225,0,16,4411,1503,992,1000,15,0,156,1397,0,697,0
"2025-01-29",31,37302,37983,34277,1908,6606,870,19225,0,19,4347,1502,992,756,-62,0,764,1397,0,730,0
"2025-01-29",32,38163,38985,35067,1907,6606,441,19225,0,16,4328,1502,992,735,-144,-62,809,1397,0,743,0
"2025-01-29",33,38917,40031,35668,2012,6606,93,19225,0,12,4173,1503,992,306,-288,-214,239,1397,0,1363,0
"2025-01-29",34,40045,41447,36710,2117,6606,2,19225,0,10,3773,1502,991,302,-426,-366,196,1397,0,1421,0
"2025-01-29",35,41409,42948,37840,2190,6606,0,19225,0,5,3662,1412,919,356,-430,-504,95,1397,0,1378,0
"2025-01-29",36,41700,43290,38144,2262,6606,0,19225,0,9,3745,1402,911,371,-450,-531,88,1397,0,1371,0
"2025-01-29",37,41984,43572,38560,2324,6606,0,19225,0,7,3910,1312,809,974,-451,-530,177,1397,0,1234,0
"2025-01-29",38,41090,42681,37695,2385,6606,0,19225,0,11,3783,1305,802,1003,-450,-530,183,1397,0,1223,0
"2025-01-29",39,40335,41926,37050,2458,6606,0,19225,0,11,3486,1395,976,955,-450,-530,359,1397,0,1404,0
"2025-01-29",40,39303,40893,36069,2530,6606,0,19225,0,9,3641,1401,989,951,-451,-530,371,1397,0,1422,0
"2025-01-29",41,37503,39095,34495,2565,6606,0,19225,0,10,3497,1228,833,915,-451,-531,163,1397,0,1422,0
"2025-01-29",42,36053,37644,33128,2600,6606,0,19225,0,10,3824,1212,820,912,-451,-530,148,1397,0,1422,0
"2025-01-29",43,34677,36268,31823,2567,6606,0,19225,0,10,3972,1426,977,974,-451,-530,415,1397,0,1422,0
"2025-01-29",44,32873,34464,30112,2533,6606,0,19225,0,10,4129,1442,989,977,-451,-530,435,1397,0,1422,0
"2025-01-29",45,30666,32242,28038,2535,6606,0,19225,0,10,4070,1323,832,931,-451,-515,91,1397,0,1422,0
"2025-01-29",46,28964,30561,26501,2536,6606,0,19225,0,13,3991,1316,820,923,-451,-530,74,1397,0,1421,-3
"2025-01-29",47,27489,29193,25237,2528,6606,0,19225,0,89,4037,1486,977,263,-413,-531,826,1397,0,1338,-71
"2025-01-29",48,26191,27870,24065,2520,6606,0,19225,0,59,4057,1501,992,206,-348,-452,888,1397,0,1331,-220
"2025-01-30",1,26079,28215,24047,2609,6606,0,19225,0,536,3911,1501,992,455,-317,-314,834,1397,0,1411,-369
"2025-01-30",2,26704,28861,24724,2698,6606,0,19225,0,573,4113,1501,992,492,-284,-209,830,1397,0,1421,-491
"2025-01-30",3,26411,29019,24446,2670,6606,0,19225,0,895,3874,1501,992,933,-270,-330,988,1397,0,1421,-513
"2025-01-30",4,25971,28852,24039,2641,6606,0,19225,0,1116,4439,1500,992,937,-269,-382,999,1397,0,1421,-514
"2025-01-30",5,25545,28292,23612,2574,6606,0,19225,0,867,4573,1501,992,903,-259,-508,999,1397,0,1421,-513
"2025-01-30",6,25567,28461,23670,2506,6606,0,19225,0,983,4728,1501,992,900,-268,-530,999,1397,0,1421,-513
"2025-01-30",7,25027,28034,23164,2523,6606,0,19225,0,1089,4444,1501,992,865,-274,-531,999,1397,0,1421,-513
"2025-01-30",8,24659,27482,22805,2539,6606,0,19225,0,899,4258,1501,992,862,-280,-531,999,1397,0,1421,-513
"2025-01-30",9,24752,27697,22882,2503,6606,0,19225,0,1081,4250,1501,992,454,-292,-459,869,1397,0,1379,-513
"2025-01-30",10,24375,27161,22468,2466,6606,0,19225,0,1068,4332,1501,992,415,-291,-332,820,1397,0,1371,-495
"2025-01-30",11,24881,27840,22895,2385,6606,0,19225,0,637,4475,1503,992,-479,-275,-182,-381,1397,0,1166,-405
"2025-01-30",12,26053,28904,23953,2303,6606,0,19225,0,232,4205,1500,990,-586,-312,-117,-514,1397,0,1144,-490
"2025-01-30",13,28395,32068,26063,2239,6606,0,19225,0,52,3864,1200,862,-987,-296,-260,-965,1397,0,980,-513
"2025-01-30",14,31807,35697,29238,2175,6606,0,19225,0,30,3519,1172,850,-911,-424,-412,-999,1393,0,970,-514
"2025-01-30",15,35235,38255,32378,2144,6606,0,19225,0,98,3380,1002,908,-9,-451,-448,-900,1318,0,1386,-514
"2025-01-30",16,36887,39870,33834,2113,6606,0,19225,0,17,3472,988,914,0,-451,-521,-880,1312,0,1425,-514
"2025-01-30",17,37891,40150,34716,1993,6606,269,19225,0,53,3092,1363,922,-95,-451,-531,-15,1386,0,1424,-514
"2025-01-30",18,37689,39899,34476,1872,6606,1560,19225,0,10,2915,1392,924,-104,-451,-531,61,1397,0,1422,-514
"2025-01-30",19,37406,39514,34075,1736,6606,3369,19225,0,12,2971,1333,78,124,-451,-531,266,1397,0,1420,-514
"2025-01-30",20,36377,38486,33014,1599,6606,4890,19225,0,13,2750,1329,-1,143,-450,-531,281,1397,0,1420,-514
"2025-01-30",21,35361,37646,31978,1557,6606,6103,19225,0,14,2543,1389,-1,6,-450,-531,-175,1397,0,1420,-514
"2025-01-30",22,34441,36757,31076,1515,6606,7075,19225,0,11,2268,1391,-1,0,-450,-531,-209,1397,0,1420,-514
"2025-01-30",23,33851,35958,30497,1545,6606,7652,19225,0,11,2450,964,-1,123,-450,-531,165,1397,0,1420,-514
"2025-01-30",24,33103,35214,29737,1575,6606,8081,19225,0,15,2544,929,-1,139,-450,-531,191,1398,0,1411,-514
"2025-01-30",25,32756,34862,29465,1559,6606,8163,19225,0,10,2653,998,-1,846,-450,-531,249,1397,0,788,-514
"2025-01-30",26,32556,34659,29284,1542,6606,7798,19225,0,9,2483,1004,-1,919,-450,-531,253,1397,0,728,-512
"2025-01-30",27,32451,34445,29190,1468,6606,7044,19225,0,9,2388,1004,-1,691,-450,-456,266,1397,0,702,-478
"2025-01-30",28,32496,34344,29241,1393,6606,6262,19225,0,12,2371,1004,-1,639,-451,-347,266,1397,0,693,-437
"2025-01-30",29,33195,34967,29912,1255,6606,5225,19225,0,12,2385,1004,-1,-90,-451,-241,523,1397,0,282,-377
"2025-01-30",30,34003,35790,30691,1117,6606,3783,19225,0,15,2275,1008,-1,-107,-451,-222,541,1397,0,239,-391
"2025-01-30",31,34826,36340,31484,1119,6606,2555,19225,0,21,1938,1464,-1,116,-451,-91,434,1397,0,-26,-324
"2025-01-30",32,36470,37839,33029,1121,6606,1194,19225,0,14,1599,1503,-1,135,-451,-11,426,1397,0,-50,-242
"2025-01-30",33,37959,39234,34384,1143,6606,318,19225,0,7,1448,1502,-1,775,-435,-11,625,1397,0,0,-221
"2025-01-30",34,39746,40819,35938,1164,6606,10,19225,0,7,1852,1502,-1,846,-310,0,639,1397,0,11,-155
"2025-01-30",35,41263,42334,37307,1185,6606,0,19225,0,7,1610,1501,-1,993,-247,-10,974,1397,0,637,-206
"2025-01-30",36,41614,42586,37655,1206,6606,0,19225,0,7,1950,1502,-1,1003,-178,-106,998,1397,0,694,-80
"2025-01-30",37,41392,42056,37696,1180,6606,0,19225,0,7,2307,1501,-1,979,-34,-22,999,1397,0,694,70
"2025-01-30",38,41170,41777,37389,1153,6606,0,19225,0,6,2047,1501,-1,977,63,0,999,1397,0,694,220
"2025-01-30",39,40308,40921,36579,1175,6606,0,19225,0,12,1784,1501,-1,1001,93,0,999,1397,0,694,367
"2025-01-30",40,39537,40150,35910,1196,6606,0,19225,0,12,1766,1501,-1,1004,100,0,999,1397,0,694,473
"2025-01-30",41,38263,38880,34869,1295,6606,0,19225,0,16,1643,1501,-1,1002,250,0,999,1397,0,694,479
"2025-01-30",42,37186,37802,33947,1394,6606,0,19225,0,15,1667,1501,-1,1001,374,0,999,1397,0,694,478
"2025-01-30",43,35350,35965,32282,1453,6606,0,19225,0,14,1818,1501,-1,999,297,1,870,1397,0,694,454
"2025-01-30",44,33720,34334,30817,1512,6606,0,19225,0,13,2052,1502,-1,999,158,71,860,1397,0,694,320
"2025-01-30",45,31897,32511,29168,1545,6606,0,19225,0,13,2146,1502,-1,994,24,8,743,1397,0,694,183
"2025-01-30",46,30000,30805,27420,1577,6606,0,19225,0,204,1985,1501,-1,994,0,0,735,1397,0,697,198
"2025-01-30",47,28068,29295,25602,1686,6606,0,19225,0,626,2704,1501,-1,956,18,0,981,1397,0,899,143
"2025-01-30",48,26925,28165,24531,1794,6606,0,19345,0,634,2914,1501,-1,953,71,0,999,1397,0,923,-5
"2025-01-31",1,26889,28395,24483,1776,6606,0,19345,0,817,3051,1501,-1,964,134,0,999,1397,0,1067,-88
"2025-01-31",2,27262,28673,24924,1757,6606,0,19345,0,783,3248,1501,-1,964,184,0,999,1397,0,1081,-27
"2025-01-31",3,26929,28850,24661,1728,6606,0,19345,0,1176,3078,1501,-1,967,202,0,999,1397,0,1081,-144
"2025-01-31",4,26299,28262,24090,1699,6606,0,19345,0,1180,2723,1501,-1,966,201,0,999,1397,0,1081,-182
"2025-01-31",5,25612,27692,23422,1746,6606,0,19345,0,1174,2053,1501,-1,997,206,0,999,1397,0,1081,-305
"2025-01-31",6,25182,27297,22953,1793,6606,0,19345,0,1165,1722,1501,-1,998,196,0,999,1397,0,1081,-349
"2025-01-31",7,24300,26342,22098,1809,6606,0,19345,0,1129,1779,1501,-1,1002,174,0,999,1397,0,1081,-312
"2025-01-31",8,24280,26269,21991,1824,6606,0,19345,0,1028,1555,1501,-1,1003,141,0,999,1397,0,1085,-360
"2025-01-31",9,24434,26535,22160,1770,6606,0,19345,0,1083,1470,1501,-1,842,137,0,932,1397,0,1086,-417
"2025-01-31",10,24739,26455,22361,1716,6606,0,19345,0,800,1414,1500,-1,809,137,-31,893,1397,0,1086,-284
"2025-01-31",11,25156,26677,22789,1616,6606,0,19345,0,497,1632,1366,-1,128,63,0,-266,1397,0,1086,-157
"2025-01-31",12,26463,28349,23993,1515,6606,0,19345,0,699,1645,1345,-1,102,0,0,-391,1397,0,1072,-195
"2025-01-31",13,28528,30865,25948,1416,6606,0,19345,0,309,1575,542,-1,-480,-13,-49,-769,1397,0,212,-116
"2025-01-31",14,31358,33907,28547,1316,6606,0,19345,0,48,1343,484,-1,-560,-138,-199,-795,1390,0,138,-208
"2025-01-31",15,34282,36120,31210,1218,6606,0,19345,0,16,1219,1205,-1,436,-290,-350,-222,1283,0,680,-359
"2025-01-31",16,35631,37821,32532,1120,6606,0,19345,0,14,1108,1271,-1,530,-426,-494,-165,1274,0,741,-490
"2025-01-31",17,37662,39769,34283,1032,6606,78,19345,0,11,845,1486,-1,1027,-450,-531,697,1382,0,1363,-514
"2025-01-31",18,38091,40199,34573,944,6606,450,19345,0,12,429,1502,-1,1066,-450,-531,774,1397,0,1421,-514
"2025-01-31",19,38760,40868,35154,866,6606,1010,19345,0,12,-40,1501,-1,1063,-450,-531,1003,1397,0,1421,-514
"2025-01-31",20,38715,40822,35095,787,6606,1547,19345,0,11,-86,1502,-1,1063,-450,-531,1019,1398,0,1421,-514
