Settlement Date,Settlement Period,Market Index Data Provider Id,Market Index Volume (MWh),Market Index Price (£/MWh)
04 March 2024,35,APXMIDP ,2802.9,79.51
04 March 2024,35,N2EXMIDP,0,0
04 March 2024,36,APXMIDP ,2912.55,80.05
04 March 2024,36,N2EXMIDP,0,0
04 March 2024,37,APXMIDP ,2677.65,76.52
04 March 2024,37,N2EXMIDP,0,0
04 March 2024,38,APXMIDP ,2765.8,73.57
04 March 2024,38,N2EXMIDP,0,0
04 March 2024,39,APXMIDP ,3029.25,68.29
04 March 2024,39,N2EXMIDP,0,0
04 March 2024,40,APXMIDP ,3390.85,69.86
04 March 2024,40,N2EXMIDP,0,0
04 March 2024,41,APXMIDP ,3231.95,63.44
04 March 2024,41,N2EXMIDP,0,0
04 March 2024,42,APXMIDP ,3310.3,60.52
04 March 2024,42,N2EXMIDP,0,0
04 March 2024,43,APXMIDP ,2947.1,58.92
04 March 2024,43,N2EXMIDP,0,0
04 March 2024,44,APXMIDP ,3102.35,57.9
04 March 2024,44,N2EXMIDP,0,0
04 March 2024,45,APXMIDP ,3178.2,57.72
04 March 2024,45,N2EXMIDP,0,0
04 March 2024,46,APXMIDP ,3424.6,47.25
04 March 2024,46,N2EXMIDP,0,0
04 March 2024,47,APXMIDP ,1701.75,61.25
04 March 2024,47,N2EXMIDP,0,0
04 March 2024,48,APXMIDP ,1602.6,56.68
04 March 2024,48,N2EXMIDP,0,0
05 March 2024,1,APXMIDP ,1869.6,52.46
05 March 2024,1,N2EXMIDP,0,0
05 March 2024,2,APXMIDP ,1647.4,61.3
05 March 2024,2,N2EXMIDP,0,0
05 March 2024,3,APXMIDP ,2121.55,55.22
05 March 2024,3,N2EXMIDP,0,0
05 March 2024,4,APXMIDP ,2223.9,53.27
05 March 2024,4,N2EXMIDP,0,0
05 March 2024,5,APXMIDP ,1952.55,49.66
05 March 2024,5,N2EXMIDP,0,0
05 March 2024,6,APXMIDP ,2102.3,52.74
05 March 2024,6,N2EXMIDP,0,0
05 March 2024,7,APXMIDP ,1364.2,55.6
05 March 2024,7,N2EXMIDP,0,0
05 March 2024,8,APXMIDP ,1447.35,55.94
05 March 2024,8,N2EXMIDP,0,0
05 March 2024,9,APXMIDP ,1655.8,52.82
05 March 2024,9,N2EXMIDP,0,0
05 March 2024,10,APXMIDP ,1893.5,52.63
05 March 2024,10,N2EXMIDP,0,0
05 March 2024,11,APXMIDP ,1721.45,57.49
05 March 2024,11,N2EXMIDP,0,0
05 March 2024,12,APXMIDP ,1514.4,56.6
05 March 2024,12,N2EXMIDP,0,0
05 March 2024,13,APXMIDP ,1658.35,64.53
05 March 2024,13,N2EXMIDP,0,0
05 March 2024,14,APXMIDP ,1778.9,66.2
05 March 2024,14,N2EXMIDP,0,0
05 March 2024,15,APXMIDP ,2545.75,61.13
05 March 2024,15,N2EXMIDP,0,0
05 March 2024,16,APXMIDP ,2206.5,75.28
05 March 2024,16,N2EXMIDP,0,0
05 March 2024,17,APXMIDP ,1889.7,70.67
05 March 2024,17,N2EXMIDP,0,0
05 March 2024,18,APXMIDP ,1911.7,74.98
05 March 2024,18,N2EXMIDP,0,0
05 March 2024,19,APXMIDP ,2121.6,75.6
05 March 2024,19,N2EXMIDP,0,0
05 March 2024,20,APXMIDP ,2430.4,72.61
05 March 2024,20,N2EXMIDP,0,0
05 March 2024,21,APXMIDP ,2988.65,70.63
05 March 2024,21,N2EXMIDP,0,0
05 March 2024,22,APXMIDP ,3122.9,69.93
05 March 2024,22,N2EXMIDP,0,0
05 March 2024,23,APXMIDP ,3671.75,60.97
05 March 2024,23,N2EXMIDP,0,0
05 March 2024,24,APXMIDP ,3750.7,60.16
05 March 2024,24,N2EXMIDP,0,0
05 March 2024,25,APXMIDP ,3898.7,60.46
05 March 2024,25,N2EXMIDP,0,0
05 March 2024,26,APXMIDP ,3934.8,59.99
05 March 2024,26,N2EXMIDP,0,0
05 March 2024,27,APXMIDP ,3176.5,64.23
05 March 2024,27,N2EXMIDP,0,0
05 March 2024,28,APXMIDP ,3183.6,59.59
05 March 2024,28,N2EXMIDP,0,0
05 March 2024,29,APXMIDP ,3172.45,60.76
05 March 2024,29,N2EXMIDP,0,0
05 March 2024,30,APXMIDP ,3826.85,62.98
05 March 2024,30,N2EXMIDP,0,0
05 March 2024,31,APXMIDP ,2827.95,69.21
05 March 2024,31,N2EXMIDP,0,0
05 March 2024,32,APXMIDP ,2554.85,66.3
05 March 2024,32,N2EXMIDP,0,0
05 March 2024,33,APXMIDP ,2853.1,68.03
05 March 2024,33,N2EXMIDP,0,0
05 March 2024,34,APXMIDP ,2623.8,72.13
05 March 2024,34,N2EXMIDP,0,0
05 March 2024,35,APXMIDP ,2833.1,80.87
05 March 2024,35,N2EXMIDP,0,0
05 March 2024,36,APXMIDP ,3064.9,88.19
05 March 2024,36,N2EXMIDP,0,0
05 March 2024,37,APXMIDP ,2466,93.07
05 March 2024,37,N2EXMIDP,0,0
05 March 2024,38,APXMIDP ,2653.05,95.23
05 March 2024,38,N2EXMIDP,0,0
05 March 2024,39,APXMIDP ,2795.3,86.41
05 March 2024,39,N2EXMIDP,0,0
05 March 2024,40,APXMIDP ,2889.2,81.35
05 March 2024,40,N2EXMIDP,0,0
05 March 2024,41,APXMIDP ,2355.1,77.96
05 March 2024,41,N2EXMIDP,0,0
05 March 2024,42,APXMIDP ,2177.85,68.8
05 March 2024,42,N2EXMIDP,0,0
05 March 2024,43,APXMIDP ,2202.65,72.21
05 March 2024,43,N2EXMIDP,0,0
05 March 2024,44,APXMIDP ,2097.4,67.79
05 March 2024,44,N2EXMIDP,0,0
05 March 2024,45,APXMIDP ,1846.1,66.59
05 March 2024,45,N2EXMIDP,0,0
05 March 2024,46,APXMIDP ,2297.5,65.02
05 March 2024,46,N2EXMIDP,0,0
05 March 2024,47,APXMIDP ,1238.8,70.46
05 March 2024,47,N2EXMIDP,0,0
05 March 2024,48,APXMIDP ,1045.3,60.23
05 March 2024,48,N2EXMIDP,0,0
06 March 2024,1,APXMIDP ,978.35,60.13
06 March 2024,1,N2EXMIDP,0,0
06 March 2024,2,APXMIDP ,1109,60.3
06 March 2024,2,N2EXMIDP,0,0
06 March 2024,3,APXMIDP ,1287.65,61.73
06 March 2024,3,N2EXMIDP,0,0
06 March 2024,4,APXMIDP ,1700.8,62.48
06 March 2024,4,N2EXMIDP,0,0
06 March 2024,5,APXMIDP ,1244.75,63.41
06 March 2024,5,N2EXMIDP,0,0
06 March 2024,6,APXMIDP ,1501.85,61.88
06 March 2024,6,N2EXMIDP,0,0
06 March 2024,7,APXMIDP ,1456.65,68.29
06 March 2024,7,N2EXMIDP,0,0
06 March 2024,8,APXMIDP ,1557.95,66.47
06 March 2024,8,N2EXMIDP,0,0
06 March 2024,9,APXMIDP ,1655.9,70.27
06 March 2024,9,N2EXMIDP,0,0
06 March 2024,10,APXMIDP ,1717.3,67.17
06 March 2024,10,N2EXMIDP,0,0
06 March 2024,11,APXMIDP ,1174.75,77.95
06 March 2024,11,N2EXMIDP,0,0
06 March 2024,12,APXMIDP ,1736.35,74.38
06 March 2024,12,N2EXMIDP,0,0
06 March 2024,13,APXMIDP ,1521.05,90.95
06 March 2024,13,N2EXMIDP,0,0
06 March 2024,14,APXMIDP ,1482.15,95.65
06 March 2024,14,N2EXMIDP,0,0
06 March 2024,15,APXMIDP ,1584.25,91.82
06 March 2024,15,N2EXMIDP,0,0
06 March 2024,16,APXMIDP ,1564.75,95.54
06 March 2024,16,N2EXMIDP,0,0
06 March 2024,17,APXMIDP ,1581.8,71.07
06 March 2024,17,N2EXMIDP,0,0
06 March 2024,18,APXMIDP ,2690.55,76.32
06 March 2024,18,N2EXMIDP,0,0
06 March 2024,19,APXMIDP ,2463,68.42
06 March 2024,19,N2EXMIDP,0,0
06 March 2024,20,APXMIDP ,2444.65,62.67
06 March 2024,20,N2EXMIDP,0,0
06 March 2024,21,APXMIDP ,2954.35,60.54
06 March 2024,21,N2EXMIDP,0,0
06 March 2024,22,APXMIDP ,2815.25,58.49
06 March 2024,22,N2EXMIDP,0,0
06 March 2024,23,APXMIDP ,2920.95,59.22
06 March 2024,23,N2EXMIDP,0,0
06 March 2024,24,APXMIDP ,2937.35,58.89
06 March 2024,24,N2EXMIDP,0,0
06 March 2024,25,APXMIDP ,2700.5,56.91
06 March 2024,25,N2EXMIDP,0,0
06 March 2024,26,APXMIDP ,2934.95,55.52
06 March 2024,26,N2EXMIDP,0,0
06 March 2024,27,APXMIDP ,2423.95,56.87
06 March 2024,27,N2EXMIDP,0,0
06 March 2024,28,APXMIDP ,3285,61.34
06 March 2024,28,N2EXMIDP,0,0
06 March 2024,29,APXMIDP ,3460.55,59.93
06 March 2024,29,N2EXMIDP,0,0
06 March 2024,30,APXMIDP ,2953.6,60.07
06 March 2024,30,N2EXMIDP,0,0
06 March 2024,31,APXMIDP ,3021.65,65.54
06 March 2024,31,N2EXMIDP,0,0
06 March 2024,32,APXMIDP ,3089.4,66.44
06 March 2024,32,N2EXMIDP,0,0
06 March 2024,33,APXMIDP ,3540.45,64.81
06 March 2024,33,N2EXMIDP,0,0
06 March 2024,34,APXMIDP ,3094.45,69.74
06 March 2024,34,N2EXMIDP,0,0
06 March 2024,35,APXMIDP ,3404.75,96.1
06 March 2024,35,N2EXMIDP,0,0
06 March 2024,36,APXMIDP ,3594.3,98.34
06 March 2024,36,N2EXMIDP,0,0
06 March 2024,37,APXMIDP ,3203.7,93.54
06 March 2024,37,N2EXMIDP,0,0
06 March 2024,38,APXMIDP ,3404.45,94.39
06 March 2024,38,N2EXMIDP,0,0
06 March 2024,39,APXMIDP ,2476.2,87.92
06 March 2024,39,N2EXMIDP,0,0
06 March 2024,40,APXMIDP ,2167.8,72.31
06 March 2024,40,N2EXMIDP,0,0
06 March 2024,41,APXMIDP ,2151.1,74.09
06 March 2024,41,N2EXMIDP,0,0
06 March 2024,42,APXMIDP ,2361.3,69.71
06 March 2024,42,N2EXMIDP,0,0
06 March 2024,43,APXMIDP ,2123.75,64.05
06 March 2024,43,N2EXMIDP,0,0
06 March 2024,44,APXMIDP ,2179.05,58.49
06 March 2024,44,N2EXMIDP,0,0
06 March 2024,45,APXMIDP ,2138.25,68.85
06 March 2024,45,N2EXMIDP,0,0
06 March 2024,46,APXMIDP ,2173.65,63.31
06 March 2024,46,N2EXMIDP,0,0
06 March 2024,47,APXMIDP ,1444.6,63.11
06 March 2024,47,N2EXMIDP,0,0
06 March 2024,48,APXMIDP ,1707.25,66.12
06 March 2024,48,N2EXMIDP,0,0
07 March 2024,1,APXMIDP ,1849.75,60.88
07 March 2024,1,N2EXMIDP,0,0
07 March 2024,2,APXMIDP ,2044.4,59.61
07 March 2024,2,N2EXMIDP,0,0
07 March 2024,3,APXMIDP ,2016.75,55.89
07 March 2024,3,N2EXMIDP,0,0
07 March 2024,4,APXMIDP ,2373.15,58.81
07 March 2024,4,N2EXMIDP,0,0
07 March 2024,5,APXMIDP ,2072.5,57.18
07 March 2024,5,N2EXMIDP,0,0
07 March 2024,6,APXMIDP ,2131.6,59.89
07 March 2024,6,N2EXMIDP,0,0
07 March 2024,7,APXMIDP ,1731.05,61.89
07 March 2024,7,N2EXMIDP,0,0
07 March 2024,8,APXMIDP ,1659.55,64.55
07 March 2024,8,N2EXMIDP,0,0
07 March 2024,9,APXMIDP ,1943.75,70.58
07 March 2024,9,N2EXMIDP,0,0
07 March 2024,10,APXMIDP ,1981.65,62.7
07 March 2024,10,N2EXMIDP,0,0
07 March 2024,11,APXMIDP ,1640.65,78.13
07 March 2024,11,N2EXMIDP,0,0
07 March 2024,12,APXMIDP ,1654.95,83.74
07 March 2024,12,N2EXMIDP,0,0
07 March 2024,13,APXMIDP ,2485.1,75.56
07 March 2024,13,N2EXMIDP,0,0
07 March 2024,14,APXMIDP ,2608.85,90.1
07 March 2024,14,N2EXMIDP,0,0
07 March 2024,15,APXMIDP ,2530.8,82
07 March 2024,15,N2EXMIDP,0,0
07 March 2024,16,APXMIDP ,2280.05,86.45
07 March 2024,16,N2EXMIDP,0,0
07 March 2024,17,APXMIDP ,2042.7,81.21
07 March 2024,17,N2EXMIDP,0,0
07 March 2024,18,APXMIDP ,2123.15,73.63
07 March 2024,18,N2EXMIDP,0,0
07 March 2024,19,APXMIDP ,2112.05,69.55
07 March 2024,19,N2EXMIDP,0,0
07 March 2024,20,APXMIDP ,2177.95,66.55
07 March 2024,20,N2EXMIDP,0,0
07 March 2024,21,APXMIDP ,2462.25,70.67
07 March 2024,21,N2EXMIDP,0,0
07 March 2024,22,APXMIDP ,2909.5,66.51
07 March 2024,22,N2EXMIDP,0,0
07 March 2024,23,APXMIDP ,2759.45,63.05
07 March 2024,23,N2EXMIDP,0,0
07 March 2024,24,APXMIDP ,2497.9,62.27
07 March 2024,24,N2EXMIDP,0,0
07 March 2024,25,APXMIDP ,2104.25,58
07 March 2024,25,N2EXMIDP,0,0
07 March 2024,26,APXMIDP ,2586.25,59.4
07 March 2024,26,N2EXMIDP,0,0
07 March 2024,27,APXMIDP ,2263.35,63.36
07 March 2024,27,N2EXMIDP,0,0
07 March 2024,28,APXMIDP ,2598.35,60.47
07 March 2024,28,N2EXMIDP,0,0
07 March 2024,29,APXMIDP ,2494,63.04
07 March 2024,29,N2EXMIDP,0,0
07 March 2024,30,APXMIDP ,2255.8,62.15
07 March 2024,30,N2EXMIDP,0,0
07 March 2024,31,APXMIDP ,2914.85,76.49
07 March 2024,31,N2EXMIDP,0,0
07 March 2024,32,APXMIDP ,2728.1,73.68
07 March 2024,32,N2EXMIDP,0,0
07 March 2024,33,APXMIDP ,2907.25,77.34
07 March 2024,33,N2EXMIDP,0,0
07 March 2024,34,APXMIDP ,2599.6,83.69
07 March 2024,34,N2EXMIDP,0,0
07 March 2024,35,APXMIDP ,2722,83.12
07 March 2024,35,N2EXMIDP,0,0
07 March 2024,36,APXMIDP ,2986.95,83.23
07 March 2024,36,N2EXMIDP,0,0
07 March 2024,37,APXMIDP ,3148.9,80.1
07 March 2024,37,N2EXMIDP,0,0
07 March 2024,38,APXMIDP ,3170.35,81.42
07 March 2024,38,N2EXMIDP,0,0
07 March 2024,39,APXMIDP ,2305.55,71.2
07 March 2024,39,N2EXMIDP,0,0
07 March 2024,40,APXMIDP ,2138.85,63.99
07 March 2024,40,N2EXMIDP,0,0
07 March 2024,41,APXMIDP ,1797.4,65.11
07 March 2024,41,N2EXMIDP,0,0
07 March 2024,42,APXMIDP ,2069.4,64.48
07 March 2024,42,N2EXMIDP,0,0
07 March 2024,43,APXMIDP ,2083.05,60.99
07 March 2024,43,N2EXMIDP,0,0
07 March 2024,44,APXMIDP ,2034.5,55.73
07 March 2024,44,N2EXMIDP,0,0
07 March 2024,45,APXMIDP ,2649.05,58.8
07 March 2024,45,N2EXMIDP,0,0
07 March 2024,46,APXMIDP ,3047.35,49.83
07 March 2024,46,N2EXMIDP,0,0
07 March 2024,47,APXMIDP ,2244,50.89
07 March 2024,47,N2EXMIDP,0,0
07 March 2024,48,APXMIDP ,2192,51.12
07 March 2024,48,N2EXMIDP,0,0
08 March 2024,1,APXMIDP ,1853.1,46.89
08 March 2024,1,N2EXMIDP,0,0
08 March 2024,2,APXMIDP ,1848.1,52.51
08 March 2024,2,N2EXMIDP,0,0
08 March 2024,3,APXMIDP ,1639.5,49.32
08 March 2024,3,N2EXMIDP,0,0
08 March 2024,4,APXMIDP ,1764.65,46.62
08 March 2024,4,N2EXMIDP,0,0
08 March 2024,5,APXMIDP ,1500.25,44.88
08 March 2024,5,N2EXMIDP,0,0
08 March 2024,6,APXMIDP ,1581.8,42.68
08 March 2024,6,N2EXMIDP,0,0
08 March 2024,7,APXMIDP ,2023.55,51.3
08 March 2024,7,N2EXMIDP,0,0
08 March 2024,8,APXMIDP ,1885.65,46.41
08 March 2024,8,N2EXMIDP,0,0
08 March 2024,9,APXMIDP ,1848.15,57.85
08 March 2024,9,N2EXMIDP,0,0
08 March 2024,10,APXMIDP ,1961.3,49.68
08 March 2024,10,N2EXMIDP,0,0
08 March 2024,11,APXMIDP ,2019.7,66.77
08 March 2024,11,N2EXMIDP,0,0
08 March 2024,12,APXMIDP ,2221.7,71.88
08 March 2024,12,N2EXMIDP,0,0
08 March 2024,13,APXMIDP ,2413.45,61.72
08 March 2024,13,N2EXMIDP,0,0
08 March 2024,14,APXMIDP ,2757.6,82.55
08 March 2024,14,N2EXMIDP,0,0
08 March 2024,15,APXMIDP ,2596.5,74.12
08 March 2024,15,N2EXMIDP,0,0
08 March 2024,16,APXMIDP ,2509.3,77.21
08 March 2024,16,N2EXMIDP,0,0
08 March 2024,17,APXMIDP ,2137.9,77.9
08 March 2024,17,N2EXMIDP,0,0
08 March 2024,18,APXMIDP ,2227.45,79.06
08 March 2024,18,N2EXMIDP,0,0
08 March 2024,19,APXMIDP ,2165.9,75.16
08 March 2024,19,N2EXMIDP,0,0
08 March 2024,20,APXMIDP ,2821.2,68.71
08 March 2024,20,N2EXMIDP,0,0
08 March 2024,21,APXMIDP ,2400.25,70.62
08 March 2024,21,N2EXMIDP,0,0
08 March 2024,22,APXMIDP ,2207.75,69.53
08 March 2024,22,N2EXMIDP,0,0
08 March 2024,23,APXMIDP ,2259.8,65.67
08 March 2024,23,N2EXMIDP,0,0
08 March 2024,24,APXMIDP ,2759.3,63.63
08 March 2024,24,N2EXMIDP,0,0
08 March 2024,25,APXMIDP ,2537.5,63.38
08 March 2024,25,N2EXMIDP,0,0
08 March 2024,26,APXMIDP ,2787.5,63.64
08 March 2024,26,N2EXMIDP,0,0
08 March 2024,27,APXMIDP ,2686.15,64.52
08 March 2024,27,N2EXMIDP,0,0
08 March 2024,28,APXMIDP ,2656.6,61.14
08 March 2024,28,N2EXMIDP,0,0
08 March 2024,29,APXMIDP ,2511.8,57.25
08 March 2024,29,N2EXMIDP,0,0
08 March 2024,30,APXMIDP ,2832.35,56.86
08 March 2024,30,N2EXMIDP,0,0
08 March 2024,31,APXMIDP ,2314.2,50.03
08 March 2024,31,N2EXMIDP,0,0
08 March 2024,32,APXMIDP ,2371.15,57.54
08 March 2024,32,N2EXMIDP,0,0
08 March 2024,33,APXMIDP ,2087,64.76
08 March 2024,33,N2EXMIDP,0,0
08 March 2024,34,APXMIDP ,1964.1,74.01
08 March 2024,34,N2EXMIDP,0,0
08 March 2024,35,APXMIDP ,1592.25,78.44
08 March 2024,35,N2EXMIDP,0,0
08 March 2024,36,APXMIDP ,1881.15,84.21
08 March 2024,36,N2EXMIDP,0,0
08 March 2024,37,APXMIDP ,1693.25,86.89
08 March 2024,37,N2EXMIDP,0,0
08 March 2024,38,APXMIDP ,1822.45,90.16
08 March 2024,38,N2EXMIDP,0,0
08 March 2024,39,APXMIDP ,1980.15,89.95
08 March 2024,39,N2EXMIDP,0,0
08 March 2024,40,APXMIDP ,1726.55,82.37
08 March 2024,40,N2EXMIDP,0,0
08 March 2024,41,APXMIDP ,1411.95,77.7
08 March 2024,41,N2EXMIDP,0,0
08 March 2024,42,APXMIDP ,1493.25,64.93
08 March 2024,42,N2EXMIDP,0,0
08 March 2024,43,APXMIDP ,1374.05,60.2
08 March 2024,43,N2EXMIDP,0,0
08 March 2024,44,APXMIDP ,1401.35,51.85
08 March 2024,44,N2EXMIDP,0,0
08 March 2024,45,APXMIDP ,1139.4,56.19
08 March 2024,45,N2EXMIDP,0,0
08 March 2024,46,APXMIDP ,1228.65,42.77
08 March 2024,46,N2EXMIDP,0,0
08 March 2024,47,APXMIDP ,908.75,46.44
08 March 2024,47,N2EXMIDP,0,0
08 March 2024,48,APXMIDP ,961.6,35.86
08 March 2024,48,N2EXMIDP,0,0
09 March 2024,1,APXMIDP ,1016.25,36.45
09 March 2024,1,N2EXMIDP,0,0
09 March 2024,2,APXMIDP ,902.85,40.59
09 March 2024,2,N2EXMIDP,0,0
09 March 2024,3,APXMIDP ,1022.85,37.85
09 March 2024,3,N2EXMIDP,0,0
09 March 2024,4,APXMIDP ,1293,34.36
09 March 2024,4,N2EXMIDP,0,0
09 March 2024,5,APXMIDP ,988.6,32.3
09 March 2024,5,N2EXMIDP,0,0
09 March 2024,6,APXMIDP ,1025.85,30.97
09 March 2024,6,N2EXMIDP,0,0
09 March 2024,7,APXMIDP ,859.75,35.89
09 March 2024,7,N2EXMIDP,0,0
09 March 2024,8,APXMIDP ,785.45,32.47
09 March 2024,8,N2EXMIDP,0,0
09 March 2024,9,APXMIDP ,888.15,39.25
09 March 2024,9,N2EXMIDP,0,0
09 March 2024,10,APXMIDP ,881.85,40.34
09 March 2024,10,N2EXMIDP,0,0
09 March 2024,11,APXMIDP ,851.75,53.52
09 March 2024,11,N2EXMIDP,0,0
09 March 2024,12,APXMIDP ,956.15,54
09 March 2024,12,N2EXMIDP,0,0
09 March 2024,13,APXMIDP ,1008.65,49.39
09 March 2024,13,N2EXMIDP,0,0
09 March 2024,14,APXMIDP ,1020.55,51.56
09 March 2024,14,N2EXMIDP,0,0
09 March 2024,15,APXMIDP ,1118.8,41.73
09 March 2024,15,N2EXMIDP,0,0
09 March 2024,16,APXMIDP ,1436.55,51.86
09 March 2024,16,N2EXMIDP,0,0
09 March 2024,17,APXMIDP ,1687.95,23.35
09 March 2024,17,N2EXMIDP,0,0
09 March 2024,18,APXMIDP ,1469.4,54.69
09 March 2024,18,N2EXMIDP,0,0
09 March 2024,19,APXMIDP ,1360.1,59.2
09 March 2024,19,N2EXMIDP,0,0
09 March 2024,20,APXMIDP ,1578.2,61.59
09 March 2024,20,N2EXMIDP,0,0
09 March 2024,21,APXMIDP ,1287.75,61.55
09 March 2024,21,N2EXMIDP,0,0
09 March 2024,22,APXMIDP ,1502.15,61.28
09 March 2024,22,N2EXMIDP,0,0
09 March 2024,23,APXMIDP ,1779.45,71.49
09 March 2024,23,N2EXMIDP,0,0
09 March 2024,24,APXMIDP ,1884.8,73.63
09 March 2024,24,N2EXMIDP,0,0
09 March 2024,25,APXMIDP ,1762.85,73.89
09 March 2024,25,N2EXMIDP,0,0
09 March 2024,26,APXMIDP ,1684.6,74.46
09 March 2024,26,N2EXMIDP,0,0
09 March 2024,27,APXMIDP ,1859.3,75.08
09 March 2024,27,N2EXMIDP,0,0
09 March 2024,28,APXMIDP ,1860.9,73.45
09 March 2024,28,N2EXMIDP,0,0
09 March 2024,29,APXMIDP ,1869.6,65.66
09 March 2024,29,N2EXMIDP,0,0
09 March 2024,30,APXMIDP ,2068.6,68.21
09 March 2024,30,N2EXMIDP,0,0
09 March 2024,31,APXMIDP ,1816.7,75.23
09 March 2024,31,N2EXMIDP,0,0
09 March 2024,32,APXMIDP ,2277.85,76.96
09 March 2024,32,N2EXMIDP,0,0
09 March 2024,33,APXMIDP ,2354.6,69.82
09 March 2024,33,N2EXMIDP,0,0
09 March 2024,34,APXMIDP ,2291.7,72.58
09 March 2024,34,N2EXMIDP,0,0
09 March 2024,35,APXMIDP ,1996,75.65
09 March 2024,35,N2EXMIDP,0,0
09 March 2024,36,APXMIDP ,2005,77.96
09 March 2024,36,N2EXMIDP,0,0
09 March 2024,37,APXMIDP ,1807.7,78.5
09 March 2024,37,N2EXMIDP,0,0
09 March 2024,38,APXMIDP ,1954.45,75.51
09 March 2024,38,N2EXMIDP,0,0
09 March 2024,39,APXMIDP ,1671.9,62.32
09 March 2024,39,N2EXMIDP,0,0
09 March 2024,40,APXMIDP ,1743.45,53.13
09 March 2024,40,N2EXMIDP,0,0
09 March 2024,41,APXMIDP ,1478.65,49.31
09 March 2024,41,N2EXMIDP,0,0
09 March 2024,42,APXMIDP ,1589.75,46.21
09 March 2024,42,N2EXMIDP,0,0
09 March 2024,43,APXMIDP ,1868,53
09 March 2024,43,N2EXMIDP,0,0
09 March 2024,44,APXMIDP ,1747.8,42.84
09 March 2024,44,N2EXMIDP,0,0
09 March 2024,45,APXMIDP ,1914.05,51.82
09 March 2024,45,N2EXMIDP,0,0
09 March 2024,46,APXMIDP ,1924.65,34.21
09 March 2024,46,N2EXMIDP,0,0
09 March 2024,47,APXMIDP ,1743.25,65.49
09 March 2024,47,N2EXMIDP,0,0
09 March 2024,48,APXMIDP ,1800.25,60.94
09 March 2024,48,N2EXMIDP,0,0
10 March 2024,1,APXMIDP ,1661.85,47.17
10 March 2024,1,N2EXMIDP,0,0
10 March 2024,2,APXMIDP ,1827.15,59.97
10 March 2024,2,N2EXMIDP,0,0
10 March 2024,3,APXMIDP ,1676.8,61.1
10 March 2024,3,N2EXMIDP,0,0
10 March 2024,4,APXMIDP ,1558.3,54.55
10 March 2024,4,N2EXMIDP,0,0
10 March 2024,5,APXMIDP ,1880.95,37.6
10 March 2024,5,N2EXMIDP,0,0
10 March 2024,6,APXMIDP ,1640.95,33.12
10 March 2024,6,N2EXMIDP,0,0
10 March 2024,7,APXMIDP ,1467.65,40.05
10 March 2024,7,N2EXMIDP,0,0
10 March 2024,8,APXMIDP ,1251.7,37.02
10 March 2024,8,N2EXMIDP,0,0
10 March 2024,9,APXMIDP ,1189.15,34.05
10 March 2024,9,N2EXMIDP,0,0
10 March 2024,10,APXMIDP ,1544.55,29.62
10 March 2024,10,N2EXMIDP,0,0
10 March 2024,11,APXMIDP ,1466.9,30.81
10 March 2024,11,N2EXMIDP,0,0
10 March 2024,12,APXMIDP ,1307.4,38.28
10 March 2024,12,N2EXMIDP,0,0
10 March 2024,13,APXMIDP ,1147.4,49.91
10 March 2024,13,N2EXMIDP,0,0
10 March 2024,14,APXMIDP ,1177.05,57
10 March 2024,14,N2EXMIDP,0,0
10 March 2024,15,APXMIDP ,1590.95,48.11
10 March 2024,15,N2EXMIDP,0,0
10 March 2024,16,APXMIDP ,1233.05,58.37
10 March 2024,16,N2EXMIDP,0,0
10 March 2024,17,APXMIDP ,1938.1,39.99
10 March 2024,17,N2EXMIDP,0,0
10 March 2024,18,APXMIDP ,1419.1,67.07
10 March 2024,18,N2EXMIDP,0,0
10 March 2024,19,APXMIDP ,1637.45,67.81
10 March 2024,19,N2EXMIDP,0,0
10 March 2024,20,APXMIDP ,1392.85,73.29
10 March 2024,20,N2EXMIDP,0,0
10 March 2024,21,APXMIDP ,1679.55,81.16
10 March 2024,21,N2EXMIDP,0,0
10 March 2024,22,APXMIDP ,1708.2,81.06
10 March 2024,22,N2EXMIDP,0,0
10 March 2024,23,APXMIDP ,1755.85,76.94
10 March 2024,23,N2EXMIDP,0,0
10 March 2024,24,APXMIDP ,1723.2,78.11
10 March 2024,24,N2EXMIDP,0,0
10 March 2024,25,APXMIDP ,1518.05,78.84
10 March 2024,25,N2EXMIDP,0,0
10 March 2024,26,APXMIDP ,1493.5,79.05
10 March 2024,26,N2EXMIDP,0,0
10 March 2024,27,APXMIDP ,1675.65,77.02
10 March 2024,27,N2EXMIDP,0,0
10 March 2024,28,APXMIDP ,2030.6,73.9
10 March 2024,28,N2EXMIDP,0,0
10 March 2024,29,APXMIDP ,2314.6,70.33
10 March 2024,29,N2EXMIDP,0,0
10 March 2024,30,APXMIDP ,2569.2,71.06
10 March 2024,30,N2EXMIDP,0,0
10 March 2024,31,APXMIDP ,1492.15,68.58
10 March 2024,31,N2EXMIDP,0,0
10 March 2024,32,APXMIDP ,1594.05,68.27
10 March 2024,32,N2EXMIDP,0,0
10 March 2024,33,APXMIDP ,1985.3,66.17
10 March 2024,33,N2EXMIDP,0,0
10 March 2024,34,APXMIDP ,1884.6,63.46
10 March 2024,34,N2EXMIDP,0,0
10 March 2024,35,APXMIDP ,1947,64.55
10 March 2024,35,N2EXMIDP,0,0
10 March 2024,36,APXMIDP ,2046.35,66.38
10 March 2024,36,N2EXMIDP,0,0
10 March 2024,37,APXMIDP ,1792.95,79.06
10 March 2024,37,N2EXMIDP,0,0
10 March 2024,38,APXMIDP ,1923.6,80.97
